root_id,hemisphere,type,column_id,x,y,p,q
720575940627857278,right,L2,24,-1,-10,-4,-6
720575940627857511,left,T1,13,-1,-26,-12,-14
720575940627858331,left,T3,237,-2,27,15,12
720575940627859655,right,T5b,543,-1,-4,-1,-3
720575940627859855,right,T2,464,4,0,-4,4
720575940627860648,left,Tm21,556,0,10,5,5
720575940627860808,right,T3,187,3,21,7,14
720575940627861022,left,Mi9,315,-3,-6,0,-6
720575940627861125,right,R8,252,3,23,8,15
720575940627861233,left,Mi1,556,0,10,5,5
720575940627861306,left,Tm1,79,2,1,-2,3
720575940627861351,left,Tm2,479,-2,10,7,3
720575940627861508,left,Mi9,641,-8,-5,5,-10
720575940627861521,right,T5a,41,-3,28,17,11
720575940627862344,left,Tm2,701,0,-4,-2,-2
720575940627862415,right,T5d,52,-1,-22,-10,-12
720575940627862538,right,Tm21,471,3,-26,-16,-10
720575940627862545,right,T5a,645,-4,27,17,10
720575940627862549,right,Tm4,271,4,6,-1,7
720575940627863399,left,T5c,132,2,4,0,4
720575940627864305,right,Mi1,476,-1,15,8,7
720575940627864326,left,Mi1,624,1,-17,-10,-7
720575940627864337,right,T4b,222,-3,26,16,10
720575940627865496,left,L4,244,-4,-12,-2,-10
720575940627865621,left,T2,364,4,4,-2,6
720575940627866643,left,T5d,519,-5,-5,2,-7
720575940627867464,left,Mi4,500,7,-8,-11,3
720575940627868840,left,T5a,203,3,-1,-4,3
720575940627869256,left,Tm4,537,0,-23,-12,-11
720575940627870095,left,Mi9,676,-3,-21,-8,-13
720575940627870151,right,T4a,38,0,-2,-1,-1
720575940627870345,right,L3,254,3,-24,-15,-9
720575940627870741,left,Mi4,715,4,10,1,9
720575940627871079,left,T4b,300,4,-18,-13,-5
720575940627871253,right,L5,57,6,-11,-12,1
720575940627872503,right,Tm4,655,6,-1,-7,6
720575940627872533,left,C3,481,4,-8,-8,0
720575940627873149,left,C2,649,-1,5,3,2
720575940627873448,right,T4a,678,3,-7,-7,0
720575940627873822,left,Tm3,658,1,20,9,11
720575940627874181,left,Tm1,608,1,10,4,6
720575940627874216,right,Tm2,550,-2,3,3,0
720575940627875144,left,Tm1,224,0,5,2,3
720575940627876039,left,T3,125,5,9,-1,10
720575940627876248,left,Mi4,377,0,7,3,4
720575940627877150,right,T1,746,-3,3,4,-1
720575940627877288,left,Tm9,606,-1,-19,-9,-10
720575940627877735,right,T3,453,3,25,9,16
720575940627877960,right,L4,106,-7,11,12,-1
720575940627878165,left,Mi1,474,-3,-17,-6,-11
720575940627878552,left,L2,447,-1,2,2,0
720575940627878824,left,T4b,158,3,-5,-6,1
720575940627880088,left,L2,152,3,-15,-11,-4
720575940627882366,right,L5,196,-1,8,5,3
720575940627882490,right,Mi1,477,-3,2,4,-2
720575940627883025,right,L4,464,4,0,-4,4
720575940627883367,right,T2,774,-8,6,11,-5
720575940627884616,left,Tm3,767,1,28,13,15
720575940627887354,right,Tm1,737,0,19,9,10
720575940627887356,right,T4b,455,7,-7,-11,4
720575940627887888,right,T5b,446,2,-14,-9,-5
720575940627887891,right,T1,285,6,-18,-15,-3
720575940627887944,left,Tm1,592,3,-28,-17,-11
720575940627888296,right,Tm1,399,-4,-24,-8,-16
720575940627888466,left,Tm2,416,3,-8,-7,-1
720575940627888509,left,R8,127,0,15,7,8
720575940627889095,right,T5a,25,-9,3,10,-7
720575940627889182,left,L1,245,-5,-3,3,-6
720575940627889480,left,R7,74,-1,-9,-4,-5
720575940627890328,left,R8,284,0,25,12,13
720575940627891784,right,Tm4,189,6,13,0,13
720575940627891855,left,T2a,66,2,15,5,10
720575940627893022,left,L5,408,-6,-4,4,-8
720575940627894088,right,Tm20,750,4,-24,-16,-8
720575940627894600,left,Mi1,436,0,-15,-8,-7
720575940627896326,right,T5a,424,-3,-2,2,-4
720575940627896445,left,Tm4,637,3,-21,-14,-7
720575940627897768,right,Tm3,697,1,-22,-12,-10
720575940627897886,left,R8,372,1,-2,-2,0
720575940627898389,left,Tm1,402,3,26,10,16
720575940627900047,left,T2,183,-5,-15,-3,-12
720575940627900689,left,Tm3,561,5,7,-2,9
720575940627900913,left,Mi1,33,3,18,6,12
720575940627901258,right,T5c,270,1,-8,-5,-3
720575940627901864,right,Tm20,441,3,-16,-11,-5
720575940627902351,right,C2,604,-6,-17,-3,-14
720575940627902632,left,T5b,528,2,7,1,6
720575940627902716,right,Tm1,756,5,20,5,15
720575940627902863,right,Tm2,174,4,-15,-12,-3
720575940627903144,left,T5d,673,2,5,0,5
720575940627903262,left,T5c,303,-5,22,16,6
720575940627903384,left,R8,171,6,-20,-16,-4
720575940627903994,right,Mi9,492,-7,-2,6,-8
720575940627904529,right,L4,210,-6,8,10,-2
720575940627905354,right,Tm21,564,3,-23,-15,-8
720575940627905383,left,T1,166,0,18,9,9
720575940627905566,right,L3,429,-2,14,9,5
720575940627906308,right,Tm21,602,4,-2,-5,3
720575940627906429,left,T5d,661,-3,14,10,4
720575940627906590,left,Mi1,381,5,-26,-18,-8
720575940627907197,left,T5a,774,-8,6,11,-5
720575940627907736,left,T4b,333,0,-21,-11,-10
720575940627908455,left,T5d,682,6,-8,-10,2
720575940627908946,left,C3,767,1,28,13,15
720575940627909361,right,T5d,597,4,1,-4,5
720575940627909519,left,T4c,784,-4,29,18,11
720575940627910419,right,L5,650,-3,-25,-10,-15
720575940627911955,left,C3,672,-8,11,13,-2
720575940627912444,right,C2,86,-5,-7,1,-8
720575940627912847,left,L5,565,0,-26,-13,-13
720575940627913220,left,T5a,459,5,-3,-7,4
720575940627913237,right,Mi9,49,4,-4,-6,2
720575940627914392,left,Tm1,24,-1,-10,-4,-6
720575940627914877,left,L1,713,-6,16,14,2
720575940627915780,right,L5,118,3,1,-3,4
720575940627915819,left,Mi1,54,-4,3,5,-2
720575940627915919,left,T2a,109,4,-5,-7,2
720575940627916036,left,Mi9,329,0,24,12,12
720575940627916487,right,T5d,227,-7,5,9,-4
720575940627916616,left,T5c,405,3,10,2,8
720575940627917834,left,T4c,566,5,-8,-9,1
720575940627918418,left,Tm21,623,1,13,5,8
720575940627918611,right,T2a,334,1,-26,-14,-12
720575940627918867,left,Tm3,462,-1,18,10,8
720575940627919377,left,L4,166,0,18,9,9
720575940627919902,right,R8,304,6,5,-4,9
720575940627920466,left,L2,743,6,-19,-16,-3
720575940627920792,right,Mi1,103,7,9,-3,12
720575940627921018,right,Mi9,559,-6,22,17,5
720575940627921156,right,T2,566,5,-8,-9,1
720575940627921169,left,Tm20,143,-4,16,12,4
720575940627921418,left,Tm4,503,3,17,5,12
720575940627921924,left,L1,112,-6,1,6,-5
720575940627921937,right,T1,522,-4,0,4,-4
720575940627921939,left,T3,347,-5,-13,-2,-11
720575940627922180,right,T4a,591,3,-3,-5,2
720575940627923185,right,T4b,495,4,5,-2,7
720575940627923272,right,Tm4,325,5,1,-5,6
720575940627924220,right,Tm21,105,3,22,8,14
720575940627925842,right,R7,731,-6,9,10,-1
720575940627925912,left,L3,72,0,-28,-14,-14
720575940627926794,left,Tm21,663,0,8,4,4
720575940627927300,right,T2a,752,-2,7,5,2
720575940627927720,left,L3,104,-1,-27,-13,-14
720575940627928698,right,Mi1,478,-7,16,15,1
720575940627930011,right,T4d,599,-1,9,5,4
720575940627930520,left,Mi1,149,6,-14,-13,-1
720575940627930757,left,Mi4,367,-6,-15,-2,-13
720575940627932232,right,T4d,270,1,-8,-5,-3
720575940627932420,left,Tm1,460,-3,-20,-7,-13
720575940627932541,left,L1,498,6,10,-1,11
720575940627932693,right,Tm2,507,-5,-12,-1,-11
720575940627932932,left,Tm1,338,-1,0,1,-1
720575940627933444,left,Tm2,332,4,-26,-17,-9
720575940627933639,right,T5d,308,-5,8,9,-1
720575940627934204,left,L5,464,4,0,-4,4
720575940627935058,right,L3,358,-3,17,11,6
720575940627935631,left,Tm1,29,-1,-3,-1,-2
720575940627936518,left,Tm9,116,-1,-8,-3,-5
720575940627936744,left,Tm2,506,1,-12,-7,-5
720575940627936787,right,Mi4,647,-4,-7,0,-7
720575940627936850,left,C3,517,6,3,-5,8
720575940627936967,right,Mi4,208,5,-21,-16,-5
720575940627937157,right,R7,711,-1,19,10,9
720575940627937176,left,T2,312,4,-7,-8,1
720575940627937301,right,L3,342,2,-15,-10,-5
720575940627938314,right,Tm3,452,1,-9,-6,-3
720575940627938820,right,Tm1,438,2,27,11,16
720575940627939461,left,Mi4,420,6,-3,-8,5
720575940627941636,left,T3,29,-1,-3,-1,-2
720575940627941704,right,Mi9,720,-5,21,15,6
720575940627942430,right,Tm3,776,5,21,5,16
720575940627942504,left,L2,337,-5,-6,2,-8
720575940627942675,right,L2,293,4,-17,-13,-4
720575940627942986,left,R7,274,6,4,-4,8
720575940627943172,left,T5a,724,4,2,-3,5
720575940627943701,right,T2,682,6,-8,-10,2
720575940627944202,left,Tm4,566,5,-8,-9,1
720575940627944329,left,L1,756,5,20,5,15
720575940627944700,left,L1,335,2,8,2,6
720575940627944979,right,T3,784,-4,29,18,11
720575940627945042,right,R8,745,0,13,6,7
720575940627945320,left,Tm4,337,-5,-6,2,-8
720575940627945384,right,Mi4,317,-5,-4,3,-7
720575940627945516,left,L5,717,2,-22,-13,-9
720575940627945554,right,R8,519,-5,-5,2,-7
720575940627945724,right,T5d,324,3,24,9,15
720575940627945810,right,R7,519,-5,-5,2,-7
720575940627945896,left,C3,411,-5,-19,-5,-14
720575940627946066,right,R8,647,-4,-7,0,-7
720575940627946250,right,T5a,686,5,-22,-16,-6
720575940627946312,left,L2,203,3,-1,-4,3
720575940627946517,right,L5,216,2,19,7,12
720575940627948028,left,T3,522,-4,0,4,-4
720575940627948051,left,T5c,268,7,-6,-10,4
720575940627948574,left,Tm3,183,-5,-15,-3,-12
720575940627950973,left,R8,205,5,-6,-8,2
720575940627951272,left,L5,101,-7,6,10,-4
720575940627951528,right,Tm1,673,2,5,0,5
720575940627951759,left,T3,313,7,3,-6,9
720575940627951815,right,T5a,102,3,13,3,10
720575940627953021,left,L5,461,7,-5,-10,5
720575940627953158,right,T5c,434,-3,7,6,1
720575940627953295,left,T5a,301,-5,16,13,3
720575940627953320,left,R8,146,1,-6,-4,-2
720575940627954182,right,Tm21,549,0,-9,-5,-4
720575940627954718,left,Mi4,200,-5,12,11,1
720575940627955978,left,Mi4,322,2,26,11,15
720575940627956093,left,L1,290,5,-24,-17,-7
720575940627956605,right,Tm2,772,1,12,5,7
720575940627958141,left,L4,329,0,24,12,12
720575940627958149,right,R8,239,-6,6,9,-3
720575940627958471,right,T4b,3,6,-12,-12,0
720575940627958534,left,T5a,359,2,23,9,14
720575940627958546,right,T4b,614,-2,-8,-2,-6
720575940627958936,right,R8,620,7,1,-7,8
720575940627960060,right,T5a,11,7,-14,-14,0
720575940627960201,left,T2a,2,-8,2,9,-7
720575940627960593,left,L2,715,4,10,1,9
720575940627961481,left,R7,50,-2,21,12,9
720575940627962142,right,Tm4,140,3,8,1,7
720575940627963409,right,Tm4,452,1,-9,-6,-3
720575940627963525,right,T4c,785,-3,30,18,12
720575940627963934,right,Tm3,169,0,-18,-9,-9
720575940627963978,right,Mi1,480,3,-19,-13,-6
720575940627964181,right,T3,387,-1,-15,-7,-8
720575940627964949,left,C2,98,-1,-12,-5,-7
720575940627965031,left,T5c,203,3,-1,-4,3
720575940627965982,right,T1,511,5,-11,-11,0
720575940627966077,right,Mi4,331,1,-15,-9,-6
720575940627966218,right,L3,528,2,7,1,6
720575940627966333,right,L3,532,-8,7,11,-4
720575940627967101,right,Mi1,215,6,7,-3,10
720575940627970106,right,Tm21,360,-5,19,14,5
720575940627970122,right,Mi1,481,4,-8,-8,0
720575940627970898,right,R7,551,-4,-9,-1,-8
720575940627971068,left,T4b,686,5,-22,-16,-6
720575940627972090,right,Tm21,311,-7,15,14,1
720575940627972356,left,Tm4,712,-7,12,13,-1
720575940627973754,right,L2,317,-5,-4,3,-7
720575940627974013,left,C3,171,6,-20,-16,-4
720575940627974148,left,Tm9,3,6,-12,-12,0
720575940627974174,right,Mi4,557,6,-10,-11,1
720575940627974404,left,Mi9,147,1,21,9,12
720575940627974406,right,Tm20,431,-2,-10,-3,-7
720575940627974421,left,T4b,720,-5,21,15,6
720575940627974808,right,R7,652,-6,-11,0,-11
720575940627974955,left,C2,286,0,-24,-12,-12
720575940627976018,right,T5c,222,-3,26,16,10
720575940627976776,right,Tm2,229,5,2,-4,6
720575940627976936,left,Mi9,541,-4,14,11,3
720575940627977237,left,Tm4,42,-1,14,8,6
720575940627977415,right,T5c,466,1,14,6,8
720575940627978183,right,T4c,87,1,11,4,7
720575940627978236,left,L3,340,-4,17,12,5
720575940627979141,right,C3,27,0,-25,-13,-12
720575940627979496,left,T4b,387,-1,-15,-7,-8
720575940627979672,left,C3,417,-6,-10,1,-11
720575940627979909,right,L3,551,-4,-9,-1,-8
720575940627980905,right,T5d,740,2,-8,-6,-2
720575940627981553,right,Tm21,705,1,1,-1,2
720575940627982353,right,Tm4,289,-1,11,6,5
720575940627983336,right,L5,549,0,-9,-5,-4
720575940627984147,left,Tm3,275,-8,-1,7,-8
720575940627984650,right,Mi1,448,0,30,15,15
720575940627985162,right,L5,778,4,25,8,17
720575940627985905,right,T5d,683,2,6,1,5
720575940627985978,left,T5b,190,-3,-5,0,-5
720575940627986821,right,Tm20,354,-2,-26,-11,-15
720575940627987026,left,T4b,59,-2,2,3,-1
720575940627987077,right,T1,729,-3,29,17,12
720575940627987729,left,Tm9,250,-1,1,1,0
720575940627987733,left,T5c,758,5,-1,-6,5
720575940627987964,right,T2,567,-2,22,13,9
720575940627988123,right,T4d,434,-3,7,6,1
720575940627989562,left,Tm20,575,6,9,-2,11
720575940627990020,right,Tm9,80,4,13,2,11
720575940627990547,left,Tm1,382,3,-6,-6,0
720575940627991292,right,C2,410,-2,-2,1,-3
720575940627991812,right,Tm3,345,3,-12,-9,-3
720575940627992392,left,Tm2,184,-6,-5,3,-8
720575940627992488,left,Tm2,581,3,9,1,8
720575940627992519,right,T5c,204,5,-2,-6,4
720575940627993240,left,T3,176,-2,13,8,5
720575940627993852,right,C2,462,-1,18,10,8
720575940627994108,right,C3,184,-6,-5,3,-8
720575940627994215,left,T2,16,-2,-16,-6,-10
720575940627994865,right,T5d,651,-4,-5,1,-6
720575940627996420,left,T2,619,-4,-19,-6,-13
720575940627997425,right,T5d,221,-7,3,8,-5
720575940627997592,right,L3,152,3,-15,-11,-4
720575940627997821,right,Tm3,327,5,3,-4,7
720575940627998632,left,T5a,461,7,-5,-10,5
720575940627998739,right,L1,134,-5,-18,-4,-14
720575940627999570,right,L4,637,3,-21,-14,-7
720575940627999640,left,T4a,226,5,19,4,15
720575940627999816,right,L5,18,5,-16,-13,-3
720575940628000399,left,T4d,771,3,-27,-17,-10
720575940628001149,right,L2,471,3,-26,-16,-10
720575940628001352,right,L2,342,2,-15,-10,-5
720575940628001362,right,T3,775,5,22,6,16
720575940628002280,left,T2,353,2,24,10,14
720575940628003560,right,Tm3,773,5,-19,-15,-4
720575940628004072,right,T3,430,-3,-7,-1,-6
720575940628004113,left,T4d,661,-3,14,10,4
720575940628004358,right,Tm9,507,-5,-12,-1,-11
720575940628006056,right,Mi4,79,2,1,-2,3
720575940628006673,left,Tm20,419,-3,-11,-3,-8
720575940628006824,right,Tm4,773,5,-19,-15,-4
720575940628006855,right,C3,659,-4,-6,1,-7
720575940628006897,right,T5d,61,-4,-4,2,-6
720575940628007015,right,T5a,55,-4,-11,-2,-9
720575940628007092,right,T1,279,-4,8,8,0
720575940628007144,right,T2a,41,-3,28,17,11
720575940628007506,right,T1,633,-1,-24,-11,-13
720575940628008041,right,T5a,15,2,-3,-4,1
720575940628008264,right,R7,460,-3,-20,-7,-13
720575940628009704,left,Tm4,248,-6,0,6,-6
720575940628010395,left,Mi1,361,0,-7,-4,-3
720575940628011066,left,T5c,278,-5,10,10,0
720575940628011602,right,L4,539,-6,15,13,2
720575940628011645,left,T5d,28,5,6,-2,8
720575940628011752,left,T2a,107,8,-2,-9,7
720575940628013809,right,T5c,465,3,0,-3,3
720575940628014852,left,T2,483,2,-7,-6,-1
720575940628014991,right,L2,100,2,-10,-7,-3
720575940628015379,right,Mi4,215,6,7,-3,10
720575940628015620,right,Mi4,426,-3,0,3,-3
720575940628016400,right,Mi4,120,-1,-1,0,-1
720575940628016970,right,T5a,364,4,4,-2,6
720575940628017482,right,T4d,488,7,5,-5,10
720575940628017816,left,Tm20,659,-4,-6,1,-7
720575940628018565,right,L1,13,-1,-26,-12,-14
720575940628019204,right,Tm2,182,7,-10,-12,2
720575940628019906,right,Mi9,557,6,-10,-11,1
720575940628019985,right,T4b,72,0,-28,-14,-14
720575940628020303,right,Tm20,512,6,0,-6,6
720575940628021576,right,Mi9,178,2,11,3,8
720575940628021779,left,Tm20,550,-2,3,3,0
720575940628021834,right,T2a,32,0,12,6,6
720575940628024207,left,L1,10,5,-15,-13,-2
720575940628025348,left,Tm3,657,-2,-25,-11,-14
720575940628026641,right,T4a,744,-4,25,16,9
720575940628027665,right,T4a,772,1,12,5,7
720575940628027800,left,T4c,134,-5,-18,-4,-14
720575940628028029,right,R8,576,0,28,14,14
720575940628028474,left,T4c,743,6,-19,-16,-3
720575940628028797,left,T4c,545,5,11,0,11
720575940628029202,right,T5c,483,2,-7,-6,-1
720575940628029306,right,T5b,514,-4,-10,-1,-9
720575940628029450,left,Tm4,236,-1,4,3,1
720575940628029700,left,L2,263,-3,4,5,-1
720575940628030616,left,T2a,198,6,2,-5,7
720575940628030724,right,L5,605,3,15,4,11
720575940628030738,right,T4b,181,1,-4,-3,-1
720575940628030863,left,T5c,686,5,-22,-16,-6
720575940628031816,left,T4a,327,5,3,-4,7
720575940628032082,right,L2,548,1,-16,-9,-7
720575940628033042,right,T4a,766,2,-4,-4,0
720575940628033788,right,T4d,642,-5,-11,-1,-10
720575940628034058,right,L2,224,0,5,2,3
720575940628035400,left,L4,375,-6,7,9,-2
720575940628035402,right,T5c,127,0,15,7,8
720575940628035605,left,T4d,21,-2,19,11,8
720575940628035861,right,Tm21,93,-6,3,7,-4
720575940628036434,left,Mi9,391,4,-3,-6,3
720575940628037141,right,T3,610,2,-23,-14,-9
720575940628037257,right,L1,82,-7,7,10,-3
720575940628038376,right,Tm20,11,7,-14,-14,0
720575940628038908,right,Tm3,596,-4,-16,-4,-12
720575940628039250,right,C2,684,-6,17,14,3
720575940628039955,left,Tm9,692,-4,24,16,8
720575940628040192,left,Tm1,653,-6,-12,0,-12
720575940628040616,left,Mi4,331,1,-15,-9,-6
720575940628041476,left,Tm3,522,-4,0,4,-4
720575940628041969,left,Tm1,669,4,-16,-12,-4
720575940628042756,left,Tm3,57,6,-11,-12,1
720575940628043014,left,T4d,294,1,-20,-11,-9
720575940628044154,right,L3,110,-7,0,7,-7
720575940628046086,right,T5c,283,-4,4,6,-2
720575940628047186,left,Tm3,13,-1,-26,-12,-14
720575940628047229,right,Mi4,727,7,6,-4,10
720575940628047592,right,T5d,285,6,-18,-15,-3
720575940628047944,right,L4,166,0,18,9,9
720575940628048872,right,Tm1,530,-3,-13,-4,-9
720575940628050831,left,L2,237,-2,27,15,12
720575940628052282,left,T4b,237,-2,27,15,12
720575940628052879,left,Mi4,116,-1,-8,-3,-5
720575940628054671,left,T2,751,1,6,2,4
720575940628055573,right,L4,10,5,-15,-13,-2
720575940628055751,left,Tm3,185,2,-11,-8,-3
720575940628056049,left,Mi4,89,1,-19,-11,-8
720575940628056320,right,Mi4,106,-7,11,12,-1
720575940628056392,left,T4d,609,-2,0,2,-2
720575940628056914,right,T1,516,7,-18,-16,-2
720575940628057064,left,T4a,447,-1,2,2,0
720575940628058440,right,L3,361,0,-7,-4,-3
720575940628059335,left,T3,396,-1,10,6,4
720575940628060136,left,T4d,308,-5,8,9,-1
720575940628060218,left,Tm21,335,2,8,2,6
720575940628061321,right,T5a,631,1,26,12,14
720575940628061573,left,C3,747,0,2,1,1
720575940628061692,left,T2a,375,-6,7,9,-2
720575940628063019,right,T5c,500,7,-8,-11,3
720575940628063208,right,L5,198,6,2,-5,7
720575940628063613,right,R7,512,6,0,-6,6
720575940628063996,right,T2,546,3,6,0,6
720575940628065167,left,C2,26,1,-3,-3,0
720575940628067816,left,T3,6,-2,-4,0,-4
720575940628067836,right,Mi4,494,0,29,14,15
720575940628068546,right,L3,566,5,-8,-9,1
720575940628069352,left,T3,678,3,-7,-7,0
720575940628069393,right,C2,563,5,-13,-12,-1
720575940628069448,left,T2a,26,1,-3,-3,0
720575940628070163,left,Mi4,294,1,-20,-11,-9
720575940628070421,right,T1,77,2,-5,-5,0
720575940628070568,right,T1,513,-4,-13,-3,-10
720575940628071162,right,Tm21,150,-8,5,10,-5
720575940628071185,right,T1,18,5,-16,-13,-3
720575940628071592,left,T5b,496,7,8,-3,11
720575940628072188,right,L5,172,1,22,10,12
720575940628072458,right,L4,588,1,4,1,3
720575940628073216,right,Tm4,574,-6,5,8,-3
720575940628073298,right,R7,491,7,-1,-8,7
720575940628073554,right,R8,491,7,-1,-8,7
720575940628074056,left,T5c,150,-8,5,10,-5
720575940628074089,right,Tm1,648,1,7,2,5
720575940628074345,right,Tm3,669,4,-16,-12,-4
720575940628075281,right,T2a,690,-7,-3,5,-8
720575940628075524,left,Mi4,130,2,12,4,8
720575940628076017,left,Tm4,169,0,-18,-9,-9
720575940628076175,left,L4,631,1,26,12,14
720575940628076288,right,T5a,300,4,-18,-13,-5
720575940628077138,right,C3,141,5,-23,-17,-6
720575940628077511,right,T4b,172,1,22,10,12
720575940628077640,right,L3,640,-1,-16,-7,-9
720575940628077762,right,L4,98,-1,-12,-5,-7
720575940628078056,left,L1,579,-3,-10,-2,-8
720575940628078152,left,T4c,582,-1,23,12,11
720575940628078824,left,Tm1,550,-2,3,3,0
720575940628079592,left,Tm21,365,4,7,-1,8
720575940628079626,left,T1,204,5,-2,-6,4
720575940628080970,left,T4c,272,3,-2,-4,2
720575940628081173,left,Tm4,463,5,17,3,14
720575940628081226,right,T4a,99,4,15,3,12
720575940628081482,right,T5b,573,4,14,3,11
720575940628081660,left,T5d,23,-3,-16,-5,-11
720575940628081683,right,T1,301,-5,16,13,3
720575940628081797,left,T5c,594,7,-16,-15,-1
720575940628081916,left,T3,32,0,12,6,6
720575940628082025,right,T4d,691,-9,4,11,-7
720575940628082793,right,L3,203,3,-1,-4,3
720575940628083016,right,T3,3,6,-12,-12,0
720575940628083325,left,T1,96,1,-10,-6,-4
720575940628083530,right,T5b,678,3,-7,-7,0
720575940628083581,left,Mi1,96,1,-10,-6,-4
720575940628084873,right,L3,246,-4,15,11,4
720575940628085322,right,Tm1,122,-5,9,9,0
720575940628086149,right,L2,161,4,-14,-11,-3
720575940628087913,right,Mi1,482,1,17,7,10
720575940628088582,right,T4b,691,-9,4,11,-7
720575940628090156,right,Mi4,281,-9,2,10,-8
720575940628090184,right,T1,5,-1,16,9,7
720575940628090249,left,R7,641,-8,-5,5,-10
720575940628090353,right,T5b,169,0,-18,-9,-9
720575940628090387,right,L1,635,6,-6,-9,3
720575940628090952,left,T2,774,-8,6,11,-5
720575940628091908,left,L2,696,-2,16,10,6
720575940628093512,right,Tm1,545,5,11,0,11
720575940628093522,left,T1,673,2,5,0,5
720575940628093768,right,T2,14,0,-27,-14,-13
720575940628094290,left,T1,391,4,-3,-6,3
720575940628094522,left,Tm3,368,-4,-20,-6,-14
720575940628095048,right,L5,775,5,22,6,16
720575940628095484,right,T5a,395,0,-22,-11,-11
720575940628095560,left,Mi1,327,5,3,-4,7
720575940628095740,left,Tm20,753,-3,24,15,9
720575940628096125,left,L4,616,-3,15,10,5
720575940628096232,right,Tm20,418,-2,15,9,6
720575940628096680,right,Tm1,273,-6,23,17,6
720575940628097405,left,Tm9,34,6,18,3,15
