root_id,length_nm,area_nm,size_nm
720575940604485222,327778,513808256,33059092480
720575940604486880,2567482,4389239040,293511168000
720575940604487456,506690,684612224,39407687680
720575940604487968,439052,750570240,54219274240
720575940604488672,1667016,2951412864,186399641600
720575940604489649,765284,1954535808,150834145280
720575940604493024,807394,1567793152,108777308160
720575940604494694,340498,715787776,66753484800
720575940604495537,294836,562407168,35358504960
720575940604497888,657371,1479219968,96208721920
720575940604498022,499719,1202273280,117660979200
720575940604498208,521410,850662400,55805061120
720575940604499936,582468,1128708480,58596648960
720575940604500448,891433,1770601728,119357583360
720575940604500960,960362,1736585088,97884375040
720575940604504748,2048624,3606998400,229444259840
720575940604505278,958842,2165819776,150221946880
720575940604508332,530754,1501236992,106156298240
720575940604508960,645550,1097639424,72798248960
720575940604509374,891445,1923765632,123468021760
720575940604510892,1259920,2219033856,141900830720
720575940604511776,429904,735843968,49114071040
720575940604515006,1026660,1424685440,74896353280
720575940604516710,763544,1185797504,78699694080
720575940604517809,945722,1683007488,107287224320
720575940604518432,868291,1717363328,115503185920
720575940604518944,372448,651073792,48182302720
720575940604519014,386308,600310784,42205030400
720575940604521440,544668,988851328,86697523200
720575940604521952,391672,695955840,53853521920
720575940604524465,159334,345852160,13922355200
720575940604525792,527092,2341851520,352684984320
720575940604527038,765716,1146786560,68895191040
720575940604529580,518691,751144448,50348769280
720575940604531229,205947,660571904,69479639040
720575940604532913,1058283,1857777536,123130880000
720575940604533862,523450,649820928,38091837440
720575940604536934,874906,1091182080,60257597440
720575940604539825,947797,1717824384,121405440000
720575940604541798,487505,1237574272,109563801600
720575940604542176,5147548,9183563008,519414824960
720575940604543968,3650655,5001325952,274091202560
720575940604544358,241855,431768448,35419402240
720575940604550590,758262,2103132160,163327969280
720575940604550944,337259,536752128,35944089600
720575940604552894,163079,463986944,33644093440
720575940604553150,528043,678633728,37062359040
720575940604553504,2410977,3903339008,254522306560
720575940604557792,892099,1636557824,103623915520
720575940604559811,124263,483821696,46912409600
720575940604561510,557365,1018569984,78449756160
720575940604561766,753378,1467167104,104786206720
720575940604564512,407230,856510464,60232949760
720575940604565280,606377,924299008,58295838720
720575940604565350,2811394,5503177984,391767449600
720575940604566449,658633,1074425856,67440527360
720575940604567486,552297,929825152,62534318080
720575940604568521,1290028,2190362880,140649666560
720575940604569824,29206502,47490214144,2870683115520
720575940604575712,1048249,2028147200,142570188800
720575940604576689,818511,1680979200,104560855040
720575940604578732,722824,1174098176,75076495360
720575940604579500,883747,1457471616,100032143360
720575940604581152,1289629,2124396160,122517698560
720575940604584113,575101,935653504,60349767680
720575940604584416,4773494,7211089536,442067138560
720575940604584672,470206,1230059776,97986027520
720575940604585504,566034,918818304,62413445120
720575940604585662,437479,1228418176,138687447040
720575940604585760,1197970,1631612032,89748008960
720575940604589856,2227164,3697403776,243139840000
720575940604590048,375300,841477248,45709537280
720575940604590304,1914915,3321975680,231453757440
720575940604590880,290150,1116679040,129764823040
720575940604592160,396669,896366848,68723496960
720575940604597536,1661929,2773010944,167075522560
720575940604598974,337698,938179584,67455989760
720575940604599654,434521,995224064,81589780480
720575940604601022,2109923,3150027136,192518789120
720575940604605030,440003,832224896,59169505280
720575940604607678,181849,468719872,51724769280
720575940604607689,1391249,2534807936,188673075200
720575940604609056,2097460,3618916352,249327247360
720575940604609201,400163,711741056,51181721600
720575940604609504,1395893,2259293824,126225377280
720575940604610225,466784,781633280,53639096320
720575940604612286,558362,754611456,38606018560
720575940604612832,2740140,4885037184,322163957760
720575940604614060,301916,513769856,47585064960
720575940604615014,1712610,2740722688,186627092480
720575940604616806,2278394,3672194048,212757237760
720575940604618417,379894,698084736,50599157760
720575940604620512,797999,1559441664,101892024320
720575940604621251,137486,585276800,72681625600
720575940604621257,201185,295476864,9877258240
720575940604622453,537311,831830528,54357288960
720575940604624049,327125,492974976,29913446400
720575940604624096,377785,902329984,77995171840
720575940604624574,1301271,2448810624,155550894080
720575940604624998,1281603,2235060608,165272360960
720575940604626912,770263,1520225408,94606704640
720575940604627889,631229,883787392,59020308480
720575940604628158,458900,604935040,33582100480
720575940604628192,1378159,2263995904,146046822400
720575940604629681,388202,651636992,42066268160
720575940604630240,733085,1473302912,114967818240
720575940604630496,815274,1436156160,82891898880
720575940604630560,2863965,4277981184,257961113600
720575940604630752,403517,852427520,57876490240
720575940604632753,356601,547318400,42697973760
720575940604634592,590817,1183880832,71025868800
720575940604635253,494254,839059200,53710960640
720575940604635616,419811,1795192576,223733637120
720575940604636021,574058,911699712,63150602240
720575940604636789,626765,1001920128,65173125120
720575940604637045,485166,835291520,58636195840
720575940604637617,612971,955704064,57492275200
720575940604640480,698867,1085303296,60650588160
720575940604640945,413003,749221632,53120901120
720575940604641504,528052,836537216,51811563520
720575940604643872,958809,1656550272,92336619520
720575940604645478,490869,1085709824,57155491840
720575940604646316,1577518,2273932160,122613749760
720575940604646368,616130,962400768,70357370880
720575940604649504,1226549,1988115584,116616919040
720575940604650174,949767,1458619648,91964078080
720575940604650464,431822,801239680,62536458240
720575940604652512,423087,743836288,45290608640
720575940604653484,8418475,14796479872,1069266442240
720575940604654048,282739,471383424,29659494400
720575940604657888,467972,732968448,47855370240
720575940604658366,696505,1398941440,98707834880
720575940604658912,424974,679660032,47608145920
720575940604659424,317534,481682176,34374758400
720575940604659884,1747742,2316815488,122396375040
720575940604660401,863135,1188249728,67587952640
720575940604661472,440452,2027265152,213122211840
720575940604662444,489778,985369472,56576358400
720575940604662700,1629354,3050076800,163222190080
720575940604663520,1942108,2578544128,126132674560
720575940604664800,438384,965048448,71939256320
720575940604665009,268280,427247232,35990231040
720575940604666336,420328,633889024,39545088000
720575940604667825,475433,899068288,52312780800
720575940604668094,248219,532071296,49916856320
720575940604671200,651237,1096073088,77426350080
720575940604672870,1100272,1955135488,142014494720
720575940604675430,603451,1738265472,134917335040
720575940604678880,483461,840669696,61591193600
720575940604679664,452880,763615872,53757747200
720575940604681830,761866,1739608448,125455278080
720575940604682412,1138460,1658123264,97046906880
720575940604682976,1130067,1773240192,89761228800
720575940604684209,654595,1170417792,79536967680
720575940604684460,968930,1867728256,143873914880
720575940604685513,1917934,3129777920,179927500800
720575940604685740,539243,1248563328,114792079360
720575940604687532,549874,1884633472,170669834240
720575940604690278,4983728,9194374912,719161630720
720575940604692070,546981,1022352512,86806231040
720575940604692354,850572,1421839744,93915033600
720575940604692704,658178,1328788608,110800271360
720575940604693164,1338144,2600201216,138201057280
720575940604694496,325506,557100672,40719452160
720575940604694974,638455,1022639616,59673446400
720575940604698633,609484,1099719680,81199329280
720575940604699120,389329,654725120,47300167680
720575940604699825,459670,714808448,45395998720
720575940604700006,411418,1003296000,62551736320
720575940604700384,747501,976509184,57632716800
720575940604701374,845446,1643706880,103838474240
720575940604704870,453286,1031954560,62165780480
720575940604704940,349173,638652544,54190120960
720575940604705312,2542852,3654722944,187765708800
720575940604705481,39121,46624640,1567436800
720575940604706592,1610287,2577643776,169313996800
720575940604708832,1265757,3098074112,194583050240
720575940604709152,948905,1463880320,95008583680
720575940604709920,1946844,2804208640,149496985600
720575940604711392,449032,614006272,40448870400
720575940604712113,743895,1105936512,63573370880
720575940604712688,445229,694255616,46329640960
720575940604713184,1324755,2313242240,124896000000
720575940604714208,1134208,1777825024,94531297280
720575940604714464,5064216,7413592192,390301255680
720575940604714528,171322,487166336,30033049600
720575940604714929,363338,975804416,95982827520
720575940604715744,617722,866976896,50462392320
720575940604717233,403415,652633984,46323834880
720575940604720096,395252,744492928,48883824640
720575940604721120,500494,847668096,61322127360
720575940604721376,454424,655804416,43507138560
720575940604721632,514315,746195072,45415854080
720575940604722244,207924,727098880,67806013440
720575940604722278,2443390,4118593920,255516538880
720575940604722622,980178,1541635456,115143884800
720575940604723424,522784,1176919680,91592417280
720575940604725606,852406,1390404608,67020902400
720575940604727264,1899773,3712369408,260856279040
720575940604728009,557331,1465970048,115754967040
720575940604728800,1151006,2047150592,115521402880
720575940604729056,7060880,9637391616,530698680320
720575940604729312,1359942,2467565312,168048957440
720575940604731308,169484,339152000,12978821120
720575940604731569,375937,599153920,37539942400
720575940604731838,1873196,3108837888,167720222720
720575940604732350,1729974,2923792000,202775091200
720575940604732640,366036,655655936,52110254080
720575940604733216,260685,379874560,24917268480
720575940604734641,326443,632082560,53550223360
720575940604735660,5818364,9934636032,598117550080
720575940604736544,1137474,1732712960,116455966720
720575940604737708,11213611,21102066944,1582727659520
720575940604738016,370616,1950251520,300955914240
720575940604738225,615834,932271616,64180480000
720575940604738737,394756,743913984,62897889280
720575940604740832,276126,1001051136,119635537920
